timestamp,cylinder number,customer,job number,grain screened,ink color,proof on ctd ink,blade mfg,cylinder division,paper,ink,direct steam,solvent type,type on cylinder,press type,press,unit number,cylinder size,paper mill location,plating tank,proof cut,viscosity,caliper,ink temperature,humifity,roughness,blade pressure,varnish pct,press speed,ink pct,solvent pct,ESA Voltage,ESA Amperage,wax,hardener,roller durometer,current density,anode space ratio,chrome content,band type
280,147,79,47403.0,1,3,2,1,2,3,3,1,0,3,0,816.0,2.0,4,2,1911.0,45.1679012345679,52.0,2,16.0,75.0,0.3125,25.0,5.780578512396694,1500.0,55.63853305785125,38.56764462809917,1.3193581780538302,0.03814432989690722,2.5,0.6,34.77525773195876,40.0,109.1,100.0,0
281,396,78,85741.0,1,3,2,1,2,5,5,1,0,1,0,816.0,2.0,6,2,1911.0,45.1679012345679,51.03177570093458,8,15.0,80.0,0.5,30.0,5.780578512396694,2020.0,55.63853305785125,38.56764462809917,1.3193581780538302,0.03814432989690722,2.9,0.5,34.77525773195876,40.0,110.3,100.0,0
282,412,78,85750.0,1,3,2,1,2,4,5,1,0,3,2,827.0,2.0,6,2,1911.0,45.1679012345679,54.0,8,16.5,88.0,0.75,25.0,5.780578512396694,1850.0,55.63853305785125,38.56764462809917,1.3193581780538302,0.03814432989690722,3.0,2.0,34.77525773195876,40.0,107.14,95.0,0
283,420,79,47405.0,1,3,2,1,2,3,3,1,0,3,0,815.0,2.0,4,2,1911.0,45.1679012345679,56.0,8,14.0,91.0,1.125,27.0,5.780578512396694,1650.0,55.63853305785125,38.56764462809917,1.3193581780538302,0.03814432989690722,3.0,1.5,34.77525773195876,40.0,100.0,95.0,0
284,428,81,37191.0,1,3,2,1,2,3,3,1,0,3,0,815.0,2.0,4,2,1911.0,45.1679012345679,50.0,2,16.5,74.0,0.625,34.0,5.780578512396694,1750.0,55.63853305785125,38.56764462809917,1.3193581780538302,0.03814432989690722,2.6,1.0,34.77525773195876,40.0,103.125,95.0,0
285,428,74,35069.0,1,3,2,1,2,3,3,1,0,3,0,816.0,9.0,4,2,1911.0,45.1679012345679,56.0,2,17.0,75.0,0.75,25.0,5.780578512396694,1600.0,55.63853305785125,38.56764462809917,1.3193581780538302,0.03814432989690722,2.0,1.0,34.77525773195876,40.0,103.125,95.0,0
286,425,81,37191.0,1,3,2,1,2,3,3,1,0,3,0,815.0,9.0,4,2,1910.0,45.1679012345679,55.0,2,17.0,95.0,0.625,27.0,5.780578512396694,1600.0,55.63853305785125,38.56764462809917,1.3193581780538302,0.03814432989690722,2.5,1.0,34.77525773195876,40.0,106.25,100.0,0
287,415,76,35425.0,1,3,2,1,2,4,5,1,0,3,2,821.0,7.0,6,2,1911.0,45.1679012345679,54.0,6,15.5,80.0,0.75,40.0,5.780578512396694,2000.0,55.63853305785125,38.56764462809917,1.3193581780538302,0.03814432989690722,1.8,1.3,34.77525773195876,40.0,107.14,99.59888059701493,0
288,432,83,71331.0,1,3,2,1,2,4,5,1,0,1,2,824.0,2.0,6,2,1911.0,45.1679012345679,54.0,2,15.5,78.0,0.8125,30.0,5.780578512396694,2100.0,55.63853305785125,38.56764462809917,1.3193581780538302,0.03814432989690722,1.2,1.0,34.77525773195876,40.0,97.05,100.0,0
291,411,78,85813.0,1,3,2,1,2,4,3,1,0,3,2,828.0,2.0,6,2,1910.0,45.1679012345679,53.0,2,17.0,73.0,0.75,35.0,5.780578512396694,2100.0,55.63853305785125,38.56764462809917,1.3193581780538302,0.03814432989690722,2.6,1.3,34.77525773195876,40.0,113.3,100.0,0
290,414,71,38240.0,1,3,2,1,2,5,5,1,0,2,2,828.0,2.0,6,2,1911.0,45.1679012345679,51.03177570093458,2,16.0,83.0,0.7243334970530452,28.0,5.780578512396694,2400.0,55.63853305785125,38.56764462809917,1.3193581780538302,0.03814432989690722,2.5,1.0,34.77525773195876,40.0,112.5,100.0,0
289,413,71,38240.0,1,3,2,1,2,5,5,1,0,3,2,828.0,9.0,6,2,1911.0,45.1679012345679,60.0,2,14.9,76.0,1.0,30.0,5.780578512396694,2500.0,55.63853305785125,38.56764462809917,1.3193581780538302,0.03814432989690722,0.5,0.5,34.77525773195876,40.0,112.5,100.0,0
293,409,78,85813.0,1,3,2,1,2,4,5,1,0,1,2,827.0,2.0,6,2,1910.0,45.1679012345679,56.0,8,18.3,80.0,1.0,32.0,5.780578512396694,1900.0,55.63853305785125,38.56764462809917,1.3193581780538302,0.03814432989690722,2.40093808630394,0.987593984962406,34.77525773195876,40.0,110.0,100.0,0
292,408,78,85813.0,1,3,2,1,2,4,5,1,0,1,2,827.0,9.0,6,2,1910.0,45.1679012345679,52.0,2,18.0,82.0,1.0,25.0,5.780578512396694,1880.0,55.63853305785125,38.56764462809917,1.3193581780538302,0.03814432989690722,1.0,1.0,34.77525773195876,40.0,112.5,100.0,0
294,423,68,38064.0,1,3,2,1,2,4,3,1,0,3,0,815.0,1.0,6,2,1910.0,45.1679012345679,51.03177570093458,2,16.1,76.0,0.5,34.0,5.780578512396694,2100.0,55.63853305785125,38.56764462809917,1.3193581780538302,0.03814432989690722,0.0,0.0,34.77525773195876,40.0,110.0,100.0,0
294,407,78,85814.0,1,3,2,1,2,4,3,1,0,1,2,827.0,2.0,6,2,1910.0,45.1679012345679,51.03177570093458,8,16.5,70.0,1.0,34.0,5.780578512396694,1903.0,55.63853305785125,38.56764462809917,1.3193581780538302,0.03814432989690722,2.7,2.8,34.77525773195876,40.0,108.0,100.0,0
295,410,78,85814.0,1,3,2,1,2,4,5,1,0,1,2,828.0,2.0,6,2,1910.0,45.1679012345679,46.0,6,16.4,76.0,1.0,34.0,5.780578512396694,1903.0,55.63853305785125,38.56764462809917,1.3193581780538302,0.03814432989690722,1.5,2.3,34.77525773195876,40.0,108.0,100.0,0
295,424,68,38064.0,1,3,2,1,2,4,5,1,0,3,0,815.0,1.0,6,2,1910.0,45.1679012345679,46.0,2,14.2,75.0,0.75,25.0,5.780578512396694,2050.0,55.63853305785125,38.56764462809917,1.3193581780538302,0.03814432989690722,2.5,1.0,34.77525773195876,40.0,108.1,100.0,0
